,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2011,156,39,9,1,8,26,20,0,53,.250,.333,.474,.807
1,2012,514,147,43,1,20,82,60,4,130,.286,.359,.490,.849
2,2013,602,182,36,3,36,125,99,19,145,.302,.401,.551,.952
3,2014,406,122,39,1,19,69,64,10,110,.300,.396,.542,.938
4,2015,567,182,38,2,33,110,118,29,151,.321,.435,.570,1.005
5,2016,579,172,33,3,24,95,110,15,150,.297,.411,.489,.900
6,2017,558,166,34,3,36,120,94,15,147,.297,.404,.563,.967
7,2018,593,172,35,5,33,83,90,11,173,.290,.389,.533,.922
8,2019,597,155,25,1,34,97,78,2,166,.260,.346,.476,.822
9,2020,191,58,13,0,6,21,37,0,43,.304,.417,.466,.883
10,2021,603,177,36,2,31,99,67,2,136,.294,.365,.514,.879
11,2022,561,178,41,0,35,115,79,1,141,.317,.404,.578,.982
12,2023,378,107,21,0,16,50,52,3,94,.283,.371,.466,.837
13,2011,156,39,9,1,8,26,20,0,53,.250,.333,.474,.807
14,2012,514,147,43,1,20,82,60,4,130,.286,.359,.490,.849
15,2013,602,182,36,3,36,125,99,19,145,.302,.401,.551,.952
16,2014,406,122,39,1,19,69,64,10,110,.300,.396,.542,.938
17,2015,567,182,38,2,33,110,118,29,151,.321,.435,.570,1.005
18,2016,579,172,33,3,24,95,110,15,150,.297,.411,.489,.900
19,2017,558,166,34,3,36,120,94,15,147,.297,.404,.563,.967
20,2018,593,172,35,5,33,83,90,11,173,.290,.389,.533,.922
21,2019,597,155,25,1,34,97,78,2,166,.260,.346,.476,.822
22,2020,191,58,13,0,6,21,37,0,43,.304,.417,.466,.883
23,2021,603,177,36,2,31,99,67,2,136,.294,.365,.514,.879
24,2022,561,178,41,0,35,115,79,1,141,.317,.404,.578,.982
25,2023,378,107,21,0,16,50,52,3,94,.283,.371,.466,.837
26,2011,156,39,9,1,8,26,20,0,53,.250,.333,.474,.807
27,2012,514,147,43,1,20,82,60,4,130,.286,.359,.490,.849
28,2013,602,182,36,3,36,125,99,19,145,.302,.401,.551,.952
29,2014,406,122,39,1,19,69,64,10,110,.300,.396,.542,.938
30,2015,567,182,38,2,33,110,118,29,151,.321,.435,.570,1.005
31,2016,579,172,33,3,24,95,110,15,150,.297,.411,.489,.900
32,2017,558,166,34,3,36,120,94,15,147,.297,.404,.563,.967
33,2018,593,172,35,5,33,83,90,11,173,.290,.389,.533,.922
34,2019,597,155,25,1,34,97,78,2,166,.260,.346,.476,.822
35,2020,191,58,13,0,6,21,37,0,43,.304,.417,.466,.883
36,2021,603,177,36,2,31,99,67,2,136,.294,.365,.514,.879
37,2022,561,178,41,0,35,115,79,1,141,.317,.404,.578,.982
38,2023,378,107,21,0,16,50,52,3,94,.283,.371,.466,.837
39,2011,156,39,9,1,8,26,20,0,53,.250,.333,.474,.807
40,2012,514,147,43,1,20,82,60,4,130,.286,.359,.490,.849
41,2013,602,182,36,3,36,125,99,19,145,.302,.401,.551,.952
42,2014,406,122,39,1,19,69,64,10,110,.300,.396,.542,.938
43,2015,567,182,38,2,33,110,118,29,151,.321,.435,.570,1.005
44,2016,579,172,33,3,24,95,110,15,150,.297,.411,.489,.900
45,2017,558,166,34,3,36,120,94,15,147,.297,.404,.563,.967
