,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
1,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
2,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
3,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
4,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
5,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
6,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
7,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
8,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
9,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
10,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
11,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
12,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
13,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
14,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
15,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
16,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
17,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
18,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
19,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
20,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
21,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
22,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
23,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
24,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
25,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
26,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
27,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
28,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
29,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
30,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
31,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
32,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
33,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
34,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
35,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
36,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
37,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
38,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
39,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
40,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
41,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
42,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
43,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
44,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
45,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
46,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
47,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
48,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
49,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
50,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
51,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
52,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
53,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
54,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
55,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
56,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
57,2021,250,56,10,1,7,27,37,2,78,.224,.322,.356,.678
58,2022,257,52,18,1,6,24,38,0,85,.202,.318,.350,.668
59,2023,149,32,5,0,7,19,14,0,48,.215,.295,.389,.684
60,2019,354,83,17,2,16,48,71,0,123,.234,.364,.429,.793
61,2020,220,55,16,0,8,28,41,0,61,.250,.375,.432,.807
