,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
1,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
2,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
3,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
4,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
5,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
6,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
7,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
8,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
9,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
10,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
11,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
12,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
13,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
14,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
15,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
16,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
17,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
18,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
19,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
20,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
21,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
22,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
23,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
24,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
25,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
26,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
27,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
28,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
29,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
30,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
31,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
32,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
33,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
34,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
35,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
36,2020,221,58,13,2,9,33,20,1,38,.262,.329,.462,.791
37,2021,604,188,29,1,48,111,86,7,110,.311,.401,.601,1.002
38,2022,638,175,35,0,32,97,58,6,116,.274,.339,.480,.819
39,2023,376,102,21,0,17,64,35,1,67,.271,.341,.463,.804
40,2019,464,126,26,2,15,69,46,0,91,.272,.339,.433,.772
