,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,112,19,4,0,5,12,16,1,27,.170,.271,.339,.610
1,2017,15,4,1,0,2,5,2,0,5,.267,.333,.733,1.066
2,2018,30,7,2,0,2,5,2,1,14,.233,.281,.500,.781
3,2018,160,43,12,1,8,27,24,0,41,.269,.370,.506,.876
4,2018,190,50,14,1,10,32,26,1,55,.263,.357,.505,.862
5,2019,410,107,20,2,19,63,64,2,108,.261,.363,.459,.822
6,2020,122,28,13,0,3,16,20,2,36,.230,.331,.410,.741
7,2021,258,59,14,0,11,45,45,0,87,.229,.348,.411,.759
8,2022,356,83,22,0,11,52,58,3,123,.233,.341,.388,.729
9,2023,59,11,2,0,5,9,2,0,22,.186,.210,.475,.685
10,2016,112,19,4,0,5,12,16,1,27,.170,.271,.339,.610
11,2017,15,4,1,0,2,5,2,0,5,.267,.333,.733,1.066
12,2018,30,7,2,0,2,5,2,1,14,.233,.281,.500,.781
13,2018,160,43,12,1,8,27,24,0,41,.269,.370,.506,.876
14,2018,190,50,14,1,10,32,26,1,55,.263,.357,.505,.862
15,2019,410,107,20,2,19,63,64,2,108,.261,.363,.459,.822
16,2020,122,28,13,0,3,16,20,2,36,.230,.331,.410,.741
17,2021,258,59,14,0,11,45,45,0,87,.229,.348,.411,.759
18,2022,356,83,22,0,11,52,58,3,123,.233,.341,.388,.729
19,2023,59,11,2,0,5,9,2,0,22,.186,.210,.475,.685
20,2016,112,19,4,0,5,12,16,1,27,.170,.271,.339,.610
21,2017,15,4,1,0,2,5,2,0,5,.267,.333,.733,1.066
22,2018,30,7,2,0,2,5,2,1,14,.233,.281,.500,.781
23,2018,160,43,12,1,8,27,24,0,41,.269,.370,.506,.876
24,2018,190,50,14,1,10,32,26,1,55,.263,.357,.505,.862
25,2019,410,107,20,2,19,63,64,2,108,.261,.363,.459,.822
26,2020,122,28,13,0,3,16,20,2,36,.230,.331,.410,.741
27,2021,258,59,14,0,11,45,45,0,87,.229,.348,.411,.759
28,2022,356,83,22,0,11,52,58,3,123,.233,.341,.388,.729
29,2023,59,11,2,0,5,9,2,0,22,.186,.210,.475,.685
30,2016,112,19,4,0,5,12,16,1,27,.170,.271,.339,.610
31,2017,15,4,1,0,2,5,2,0,5,.267,.333,.733,1.066
32,2018,30,7,2,0,2,5,2,1,14,.233,.281,.500,.781
