,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
1,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
2,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
3,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
4,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
5,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
6,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
7,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
8,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
9,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
10,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
11,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
12,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
13,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
14,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
15,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
16,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
17,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
18,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
19,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
20,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
21,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
22,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
23,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
24,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
25,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
26,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
27,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
28,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
29,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
30,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
31,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
32,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
33,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
34,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
35,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
36,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
37,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
38,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
39,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
40,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
41,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
42,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
43,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
44,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
45,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
46,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
47,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
48,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
49,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
50,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
51,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
52,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
53,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
54,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
55,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
56,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
57,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
58,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
59,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
60,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
61,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
62,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
63,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
64,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
65,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
66,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
67,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
68,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
69,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
70,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
71,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
72,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
73,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
74,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
75,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
76,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
77,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
78,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
79,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
80,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
81,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
82,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
83,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
84,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
85,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
86,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
87,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
88,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
89,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
90,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
91,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
92,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
93,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
94,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
95,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
96,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
97,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
98,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
99,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
100,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
101,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
102,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
103,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
104,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
105,2017,46,9,1,3,0,3,6,0,15,.196,.288,.348,.636
106,2018,302,81,19,2,7,45,29,2,72,.268,.335,.414,.749
107,2019,311,85,16,1,31,67,41,0,87,.273,.365,.630,.995
108,2020,72,12,1,0,2,5,7,0,37,.167,.247,.264,.511
109,2021,207,53,15,0,13,34,31,0,71,.256,.358,.517,.875
110,2022,188,39,7,0,10,24,23,0,53,.207,.298,.404,.702
111,2023,101,24,5,0,4,17,11,0,33,.238,.313,.406,.719
