,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
1,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
2,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
3,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
4,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
5,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
6,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
7,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
8,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
9,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
10,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
11,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
12,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
13,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
14,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
15,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
16,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
17,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
18,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
19,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
20,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
21,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
22,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
23,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
24,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
25,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
26,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
27,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
28,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
29,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
30,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
31,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
32,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
33,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
34,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
35,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
36,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
37,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
38,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
39,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
40,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
41,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
42,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
43,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
44,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
45,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
46,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
47,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
48,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
49,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
50,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
51,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
52,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
53,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
54,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
55,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
56,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
57,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
58,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
59,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
60,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
61,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
62,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
63,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
64,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
65,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
66,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
67,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
68,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
69,2021,520,137,33,1,14,61,84,1,157,.263,.375,.412,.787
70,2022,397,84,18,1,12,51,32,2,114,.212,.273,.353,.626
71,2023,138,32,8,1,3,13,7,0,39,.232,.279,.370,.649
72,2016,19,4,1,0,0,1,1,0,12,.211,.250,.263,.513
73,2017,199,46,8,2,8,22,29,0,74,.231,.338,.412,.750
74,2018,578,136,32,6,17,61,67,1,217,.235,.315,.400,.715
75,2019,511,161,34,5,25,79,40,2,154,.315,.367,.548,.915
76,2020,200,45,8,3,6,24,28,0,72,.225,.320,.385,.705
