,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
1,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
2,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
3,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
4,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
5,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
6,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
7,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
8,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
9,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
10,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
11,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
12,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
13,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
14,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
15,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
16,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
17,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
18,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
19,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
20,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
21,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
22,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
23,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
24,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
25,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
26,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
27,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
28,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
29,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
30,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
31,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
32,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
33,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
34,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
35,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
36,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
37,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
38,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
39,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
40,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
41,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
42,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
43,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
44,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
45,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
46,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
47,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
48,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
49,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
50,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
51,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
52,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
53,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
54,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
55,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
56,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
57,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
58,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
59,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
60,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
61,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
62,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
63,2023,323,80,14,1,7,37,37,1,97,.248,.332,.362,.694
64,2020,17,5,0,0,2,6,2,0,9,.294,.400,.647,1.047
65,2021,350,100,21,0,10,45,41,1,75,.286,.366,.431,.797
66,2022,166,53,9,0,6,35,12,0,47,.319,.372,.482,.854
