,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
1,2012,296,87,22,5,6,46,34,2,63,.294,.365,.463,.828
2,2013,626,199,55,7,11,78,72,1,98,.318,.392,.481,.873
3,2014,595,162,33,2,8,59,95,2,111,.272,.375,.375,.750
4,2015,574,156,44,3,28,84,81,5,151,.272,.365,.505,.870
5,2016,473,128,36,6,21,68,81,6,108,.271,.380,.505,.885
6,2017,497,120,31,2,23,69,109,4,125,.241,.384,.451,.835
7,2018,564,145,42,0,36,81,102,17,158,.257,.374,.523,.897
8,2019,416,94,20,2,15,46,63,0,129,.226,.334,.392,.726
9,2020,140,26,6,0,4,24,23,1,48,.186,.325,.314,.639
10,2021,207,35,11,1,3,21,35,1,77,.169,.305,.275,.580
11,2022,128,39,9,0,15,37,19,1,35,.305,.412,.727,1.139
12,2023,168,28,11,0,4,27,32,0,60,.167,.298,.304,.602
13,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
14,2012,296,87,22,5,6,46,34,2,63,.294,.365,.463,.828
15,2013,626,199,55,7,11,78,72,1,98,.318,.392,.481,.873
16,2014,595,162,33,2,8,59,95,2,111,.272,.375,.375,.750
17,2015,574,156,44,3,28,84,81,5,151,.272,.365,.505,.870
18,2016,473,128,36,6,21,68,81,6,108,.271,.380,.505,.885
19,2017,497,120,31,2,23,69,109,4,125,.241,.384,.451,.835
20,2018,564,145,42,0,36,81,102,17,158,.257,.374,.523,.897
21,2019,416,94,20,2,15,46,63,0,129,.226,.334,.392,.726
22,2020,140,26,6,0,4,24,23,1,48,.186,.325,.314,.639
23,2021,207,35,11,1,3,21,35,1,77,.169,.305,.275,.580
24,2022,128,39,9,0,15,37,19,1,35,.305,.412,.727,1.139
25,2023,168,28,11,0,4,27,32,0,60,.167,.298,.304,.602
26,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
27,2012,296,87,22,5,6,46,34,2,63,.294,.365,.463,.828
28,2013,626,199,55,7,11,78,72,1,98,.318,.392,.481,.873
29,2014,595,162,33,2,8,59,95,2,111,.272,.375,.375,.750
30,2015,574,156,44,3,28,84,81,5,151,.272,.365,.505,.870
31,2016,473,128,36,6,21,68,81,6,108,.271,.380,.505,.885
32,2017,497,120,31,2,23,69,109,4,125,.241,.384,.451,.835
33,2018,564,145,42,0,36,81,102,17,158,.257,.374,.523,.897
34,2019,416,94,20,2,15,46,63,0,129,.226,.334,.392,.726
35,2020,140,26,6,0,4,24,23,1,48,.186,.325,.314,.639
36,2021,207,35,11,1,3,21,35,1,77,.169,.305,.275,.580
37,2022,128,39,9,0,15,37,19,1,35,.305,.412,.727,1.139
38,2023,168,28,11,0,4,27,32,0,60,.167,.298,.304,.602
39,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
40,2012,296,87,22,5,6,46,34,2,63,.294,.365,.463,.828
41,2013,626,199,55,7,11,78,72,1,98,.318,.392,.481,.873
42,2014,595,162,33,2,8,59,95,2,111,.272,.375,.375,.750
43,2015,574,156,44,3,28,84,81,5,151,.272,.365,.505,.870
44,2016,473,128,36,6,21,68,81,6,108,.271,.380,.505,.885
45,2017,497,120,31,2,23,69,109,4,125,.241,.384,.451,.835
46,2018,564,145,42,0,36,81,102,17,158,.257,.374,.523,.897
47,2019,416,94,20,2,15,46,63,0,129,.226,.334,.392,.726
48,2020,140,26,6,0,4,24,23,1,48,.186,.325,.314,.639
49,2021,207,35,11,1,3,21,35,1,77,.169,.305,.275,.580
50,2022,128,39,9,0,15,37,19,1,35,.305,.412,.727,1.139
51,2023,168,28,11,0,4,27,32,0,60,.167,.298,.304,.602
52,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
53,2012,296,87,22,5,6,46,34,2,63,.294,.365,.463,.828
54,2013,626,199,55,7,11,78,72,1,98,.318,.392,.481,.873
55,2014,595,162,33,2,8,59,95,2,111,.272,.375,.375,.750
56,2015,574,156,44,3,28,84,81,5,151,.272,.365,.505,.870
57,2016,473,128,36,6,21,68,81,6,108,.271,.380,.505,.885
58,2017,497,120,31,2,23,69,109,4,125,.241,.384,.451,.835
59,2018,564,145,42,0,36,81,102,17,158,.257,.374,.523,.897
60,2019,416,94,20,2,15,46,63,0,129,.226,.334,.392,.726
61,2020,140,26,6,0,4,24,23,1,48,.186,.325,.314,.639
62,2021,207,35,11,1,3,21,35,1,77,.169,.305,.275,.580
63,2022,128,39,9,0,15,37,19,1,35,.305,.412,.727,1.139
64,2023,168,28,11,0,4,27,32,0,60,.167,.298,.304,.602
65,2011,15,1,1,0,0,0,4,0,4,.067,.263,.133,.396
