,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2015,108,22,3,1,6,14,15,3,57,.204,.301,.417,.718
1,2016,25,1,0,0,1,1,5,0,19,.040,.200,.160,.360
2,2017,449,94,18,3,41,80,75,1,196,.209,.333,.537,.870
3,2018,500,103,24,1,40,92,74,4,207,.206,.312,.498,.810
4,2019,241,61,15,1,22,49,52,4,114,.253,.389,.598,.987
5,2020,193,35,8,0,10,26,29,2,79,.181,.301,.378,.679
6,2021,310,69,6,1,25,55,74,4,125,.223,.379,.490,.869
7,2021,188,30,7,0,13,22,37,1,88,.160,.303,.404,.707
8,2021,498,99,13,1,38,77,111,5,213,.199,.351,.458,.809
9,2022,233,37,4,1,12,24,40,0,106,.159,.282,.339,.621
10,2022,117,19,4,1,7,23,16,0,57,.162,.277,.393,.670
11,2022,350,56,8,2,19,47,56,0,163,.160,.280,.357,.637
12,2023,218,39,8,1,17,31,35,1,105,.179,.298,.459,.757
13,2015,108,22,3,1,6,14,15,3,57,.204,.301,.417,.718
14,2016,25,1,0,0,1,1,5,0,19,.040,.200,.160,.360
15,2017,449,94,18,3,41,80,75,1,196,.209,.333,.537,.870
16,2018,500,103,24,1,40,92,74,4,207,.206,.312,.498,.810
17,2019,241,61,15,1,22,49,52,4,114,.253,.389,.598,.987
18,2020,193,35,8,0,10,26,29,2,79,.181,.301,.378,.679
19,2021,310,69,6,1,25,55,74,4,125,.223,.379,.490,.869
20,2021,188,30,7,0,13,22,37,1,88,.160,.303,.404,.707
21,2021,498,99,13,1,38,77,111,5,213,.199,.351,.458,.809
22,2022,233,37,4,1,12,24,40,0,106,.159,.282,.339,.621
23,2022,117,19,4,1,7,23,16,0,57,.162,.277,.393,.670
24,2022,350,56,8,2,19,47,56,0,163,.160,.280,.357,.637
25,2023,218,39,8,1,17,31,35,1,105,.179,.298,.459,.757
26,2015,108,22,3,1,6,14,15,3,57,.204,.301,.417,.718
27,2016,25,1,0,0,1,1,5,0,19,.040,.200,.160,.360
28,2017,449,94,18,3,41,80,75,1,196,.209,.333,.537,.870
29,2018,500,103,24,1,40,92,74,4,207,.206,.312,.498,.810
30,2019,241,61,15,1,22,49,52,4,114,.253,.389,.598,.987
31,2020,193,35,8,0,10,26,29,2,79,.181,.301,.378,.679
32,2021,310,69,6,1,25,55,74,4,125,.223,.379,.490,.869
33,2021,188,30,7,0,13,22,37,1,88,.160,.303,.404,.707
34,2021,498,99,13,1,38,77,111,5,213,.199,.351,.458,.809
35,2022,233,37,4,1,12,24,40,0,106,.159,.282,.339,.621
36,2022,117,19,4,1,7,23,16,0,57,.162,.277,.393,.670
37,2022,350,56,8,2,19,47,56,0,163,.160,.280,.357,.637
38,2023,218,39,8,1,17,31,35,1,105,.179,.298,.459,.757
39,2015,108,22,3,1,6,14,15,3,57,.204,.301,.417,.718
40,2016,25,1,0,0,1,1,5,0,19,.040,.200,.160,.360
41,2017,449,94,18,3,41,80,75,1,196,.209,.333,.537,.870
42,2018,500,103,24,1,40,92,74,4,207,.206,.312,.498,.810
43,2019,241,61,15,1,22,49,52,4,114,.253,.389,.598,.987
44,2020,193,35,8,0,10,26,29,2,79,.181,.301,.378,.679
45,2021,310,69,6,1,25,55,74,4,125,.223,.379,.490,.869
46,2021,188,30,7,0,13,22,37,1,88,.160,.303,.404,.707
47,2021,498,99,13,1,38,77,111,5,213,.199,.351,.458,.809
48,2022,233,37,4,1,12,24,40,0,106,.159,.282,.339,.621
49,2022,117,19,4,1,7,23,16,0,57,.162,.277,.393,.670
50,2022,350,56,8,2,19,47,56,0,163,.160,.280,.357,.637
51,2023,218,39,8,1,17,31,35,1,105,.179,.298,.459,.757
52,2015,108,22,3,1,6,14,15,3,57,.204,.301,.417,.718
53,2016,25,1,0,0,1,1,5,0,19,.040,.200,.160,.360
54,2017,449,94,18,3,41,80,75,1,196,.209,.333,.537,.870
55,2018,500,103,24,1,40,92,74,4,207,.206,.312,.498,.810
56,2019,241,61,15,1,22,49,52,4,114,.253,.389,.598,.987
57,2020,193,35,8,0,10,26,29,2,79,.181,.301,.378,.679
58,2021,310,69,6,1,25,55,74,4,125,.223,.379,.490,.869
