,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
1,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
2,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
3,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
4,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
5,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
6,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
7,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
8,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
9,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
10,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
11,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
12,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
13,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
14,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
15,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
16,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
17,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
18,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
19,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
20,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
21,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
22,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
23,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
24,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
25,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
26,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
27,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
28,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
29,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
30,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
31,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
32,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
33,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
34,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
35,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
36,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
37,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
38,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
39,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
40,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
41,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
42,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
43,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
44,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
45,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
46,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
47,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
48,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
49,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
50,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
51,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
52,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
53,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
54,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
55,2019,68,21,6,0,4,13,7,0,13,.309,.373,.574,.947
56,2020,122,34,2,0,4,9,8,0,25,.279,.328,.393,.721
57,2021,488,125,26,4,22,71,28,0,107,.256,.308,.461,.769
58,2022,535,134,35,2,16,60,34,0,114,.250,.306,.413,.719
59,2023,324,96,24,2,9,38,20,0,83,.296,.335,.466,.801
60,2017,60,13,3,0,1,8,2,0,16,.217,.238,.317,.555
