,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
1,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
2,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
3,2013,588,173,20,10,12,49,25,1,84,.294,.329,.423,.752
4,2014,513,126,14,6,5,31,28,5,70,.246,.289,.326,.615
5,2015,560,144,16,5,6,50,13,2,93,.257,.281,.336,.617
6,2016,637,203,41,7,20,64,39,1,101,.319,.368,.499,.867
7,2017,524,157,30,2,11,45,34,3,83,.300,.349,.427,.776
8,2018,586,178,29,3,10,63,32,2,69,.304,.341,.415,.756
9,2019,576,161,37,4,12,60,30,1,73,.280,.323,.420,.743
10,2020,192,51,5,2,7,25,23,2,45,.266,.347,.422,.769
11,2021,514,149,27,3,14,58,39,3,78,.290,.348,.436,.784
12,2022,354,98,9,0,10,33,25,1,58,.277,.336,.387,.723
13,2023,282,62,5,2,2,19,22,1,46,.220,.281,.273,.554
14,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
15,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
16,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
17,2013,588,173,20,10,12,49,25,1,84,.294,.329,.423,.752
18,2014,513,126,14,6,5,31,28,5,70,.246,.289,.326,.615
19,2015,560,144,16,5,6,50,13,2,93,.257,.281,.336,.617
20,2016,637,203,41,7,20,64,39,1,101,.319,.368,.499,.867
21,2017,524,157,30,2,11,45,34,3,83,.300,.349,.427,.776
22,2018,586,178,29,3,10,63,32,2,69,.304,.341,.415,.756
23,2019,576,161,37,4,12,60,30,1,73,.280,.323,.420,.743
24,2020,192,51,5,2,7,25,23,2,45,.266,.347,.422,.769
25,2021,514,149,27,3,14,58,39,3,78,.290,.348,.436,.784
26,2022,354,98,9,0,10,33,25,1,58,.277,.336,.387,.723
27,2023,282,62,5,2,2,19,22,1,46,.220,.281,.273,.554
28,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
29,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
30,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
31,2013,588,173,20,10,12,49,25,1,84,.294,.329,.423,.752
32,2014,513,126,14,6,5,31,28,5,70,.246,.289,.326,.615
33,2015,560,144,16,5,6,50,13,2,93,.257,.281,.336,.617
34,2016,637,203,41,7,20,64,39,1,101,.319,.368,.499,.867
35,2017,524,157,30,2,11,45,34,3,83,.300,.349,.427,.776
36,2018,586,178,29,3,10,63,32,2,69,.304,.341,.415,.756
37,2019,576,161,37,4,12,60,30,1,73,.280,.323,.420,.743
38,2020,192,51,5,2,7,25,23,2,45,.266,.347,.422,.769
39,2021,514,149,27,3,14,58,39,3,78,.290,.348,.436,.784
40,2022,354,98,9,0,10,33,25,1,58,.277,.336,.387,.723
41,2023,282,62,5,2,2,19,22,1,46,.220,.281,.273,.554
42,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
43,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
44,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
45,2013,588,173,20,10,12,49,25,1,84,.294,.329,.423,.752
46,2014,513,126,14,6,5,31,28,5,70,.246,.289,.326,.615
47,2015,560,144,16,5,6,50,13,2,93,.257,.281,.336,.617
48,2016,637,203,41,7,20,64,39,1,101,.319,.368,.499,.867
49,2017,524,157,30,2,11,45,34,3,83,.300,.349,.427,.776
50,2018,586,178,29,3,10,63,32,2,69,.304,.341,.415,.756
51,2019,576,161,37,4,12,60,30,1,73,.280,.323,.420,.743
52,2020,192,51,5,2,7,25,23,2,45,.266,.347,.422,.769
53,2021,514,149,27,3,14,58,39,3,78,.290,.348,.436,.784
54,2022,354,98,9,0,10,33,25,1,58,.277,.336,.387,.723
55,2023,282,62,5,2,2,19,22,1,46,.220,.281,.273,.554
56,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
57,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
58,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
59,2013,588,173,20,10,12,49,25,1,84,.294,.329,.423,.752
60,2014,513,126,14,6,5,31,28,5,70,.246,.289,.326,.615
61,2015,560,144,16,5,6,50,13,2,93,.257,.281,.336,.617
62,2016,637,203,41,7,20,64,39,1,101,.319,.368,.499,.867
63,2017,524,157,30,2,11,45,34,3,83,.300,.349,.427,.776
64,2018,586,178,29,3,10,63,32,2,69,.304,.341,.415,.756
65,2019,576,161,37,4,12,60,30,1,73,.280,.323,.420,.743
66,2020,192,51,5,2,7,25,23,2,45,.266,.347,.422,.769
67,2021,514,149,27,3,14,58,39,3,78,.290,.348,.436,.784
68,2022,354,98,9,0,10,33,25,1,58,.277,.336,.387,.723
69,2023,282,62,5,2,2,19,22,1,46,.220,.281,.273,.554
70,2012,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000
71,2012,148,39,4,3,0,14,13,3,21,.264,.321,.331,.652
72,2012,151,39,4,3,0,14,13,3,23,.258,.315,.325,.640
