,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
1,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
2,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
3,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
4,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
5,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
6,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
7,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
8,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
9,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
10,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
11,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
12,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
13,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
14,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
15,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
16,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
17,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
18,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
19,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
20,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
21,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
22,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
23,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
24,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
25,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
26,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
27,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
28,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
29,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
30,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
31,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
32,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
33,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
34,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
35,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
36,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
37,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
38,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
39,2021,123,31,9,0,7,18,11,0,31,.252,.336,.496,.832
40,2022,245,55,13,1,2,17,11,1,76,.224,.269,.310,.579
41,2023,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000
42,2017,301,50,11,3,6,21,19,0,117,.166,.235,.282,.517
43,2018,429,101,17,4,6,29,18,0,129,.235,.279,.336,.615
44,2019,227,55,10,2,6,26,14,0,78,.242,.304,.383,.687
45,2020,88,26,5,1,3,12,3,0,19,.295,.333,.477,.810
