,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2014,53,6,0,0,0,0,2,1,18,.113,.161,.113,.274
1,2015,528,126,23,5,6,52,56,4,120,.239,.314,.335,.649
2,2016,350,89,16,1,7,29,52,2,69,.254,.350,.366,.716
3,2017,186,40,9,2,2,17,27,3,48,.215,.318,.317,.635
4,2018,10,3,0,0,0,0,1,0,3,.300,.364,.300,.664
5,2018,200,39,13,2,3,28,30,0,55,.195,.308,.325,.633
6,2018,210,42,13,2,3,28,31,0,58,.200,.310,.324,.634
7,2019,100,22,3,1,2,11,6,0,24,.220,.269,.330,.599
8,2020,45,9,1,0,2,5,15,0,20,.200,.393,.356,.749
9,2021,259,64,11,1,6,31,38,0,68,.247,.348,.367,.715
10,2022,288,68,14,2,8,34,33,2,85,.236,.316,.382,.698
11,2023,270,58,7,2,6,27,34,1,73,.215,.306,.322,.628
12,2014,53,6,0,0,0,0,2,1,18,.113,.161,.113,.274
13,2015,528,126,23,5,6,52,56,4,120,.239,.314,.335,.649
14,2016,350,89,16,1,7,29,52,2,69,.254,.350,.366,.716
15,2017,186,40,9,2,2,17,27,3,48,.215,.318,.317,.635
16,2018,10,3,0,0,0,0,1,0,3,.300,.364,.300,.664
17,2018,200,39,13,2,3,28,30,0,55,.195,.308,.325,.633
18,2018,210,42,13,2,3,28,31,0,58,.200,.310,.324,.634
19,2019,100,22,3,1,2,11,6,0,24,.220,.269,.330,.599
20,2020,45,9,1,0,2,5,15,0,20,.200,.393,.356,.749
21,2021,259,64,11,1,6,31,38,0,68,.247,.348,.367,.715
22,2022,288,68,14,2,8,34,33,2,85,.236,.316,.382,.698
23,2023,270,58,7,2,6,27,34,1,73,.215,.306,.322,.628
24,2014,53,6,0,0,0,0,2,1,18,.113,.161,.113,.274
25,2015,528,126,23,5,6,52,56,4,120,.239,.314,.335,.649
26,2016,350,89,16,1,7,29,52,2,69,.254,.350,.366,.716
27,2017,186,40,9,2,2,17,27,3,48,.215,.318,.317,.635
28,2018,10,3,0,0,0,0,1,0,3,.300,.364,.300,.664
29,2018,200,39,13,2,3,28,30,0,55,.195,.308,.325,.633
