,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
1,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
2,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
3,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
4,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
5,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
6,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
7,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
8,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
9,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
10,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
11,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
12,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
13,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
14,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
15,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
16,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
17,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
18,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
19,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
20,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
21,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
22,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
23,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
24,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
25,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
26,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
27,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
28,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
29,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
30,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
31,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
32,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
33,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
34,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
35,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
36,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
37,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
38,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
39,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
40,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
41,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
42,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
43,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
44,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
45,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
46,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
47,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
48,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
49,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
50,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
51,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
52,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
53,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
54,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
55,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
56,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
57,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
58,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
59,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
60,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
61,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
62,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
63,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
64,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
65,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
66,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
67,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
68,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
69,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
70,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
71,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
72,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
73,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
74,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
75,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
76,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
77,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
78,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
79,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
80,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
81,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
82,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
83,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
84,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
85,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
86,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
87,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
88,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
89,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
90,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
91,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
92,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
93,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
94,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
95,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
96,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
97,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
98,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
99,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
100,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
101,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
102,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
103,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
104,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
105,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
106,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
107,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
108,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
109,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
110,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
111,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
112,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
113,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
114,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
115,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
116,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
117,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
118,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
119,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
120,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
121,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
122,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
123,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
124,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
125,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
126,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
127,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
128,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
129,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
130,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
131,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
132,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
133,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
134,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
135,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
136,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
137,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
138,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
139,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
140,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
141,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
142,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
143,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
144,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
145,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
146,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
147,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
148,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
149,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
150,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
151,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
152,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
153,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
154,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
155,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
156,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
157,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
158,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
159,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
160,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
161,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
162,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
163,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
164,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
165,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
166,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
167,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
168,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
169,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
170,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
171,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
172,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
173,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
174,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
175,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
176,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
177,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
178,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
179,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
180,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
181,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
182,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
183,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
184,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
185,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
186,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
187,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
188,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
189,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
190,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
191,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
192,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
193,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
194,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
195,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
196,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
197,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
198,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
199,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
200,2016,311,88,22,3,2,29,19,1,72,.283,.323,.392,.715
201,2017,587,169,32,6,19,78,29,0,88,.288,.324,.460,.784
202,2018,632,192,43,3,12,60,61,2,114,.304,.367,.438,.805
203,2019,681,206,41,10,16,74,45,5,126,.302,.348,.463,.811
204,2020,248,70,12,0,9,30,12,0,33,.282,.325,.440,.765
205,2021,664,184,42,3,10,74,40,1,103,.277,.317,.395,.712
206,2022,383,92,23,1,6,42,30,0,61,.240,.290,.352,.642
207,2022,121,34,5,0,5,16,8,0,24,.281,.323,.446,.769
208,2022,504,126,28,1,11,58,38,0,85,.250,.298,.375,.673
209,2023,330,96,17,0,6,42,26,0,63,.291,.345,.397,.742
