,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
1,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
2,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
3,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
4,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
5,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
6,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
7,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
8,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
9,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
10,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
11,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
12,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
13,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
14,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
15,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
16,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
17,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
18,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
19,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
20,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
21,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
22,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
23,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
24,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
25,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
26,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
27,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
28,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
29,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
30,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
31,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
32,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
33,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
34,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
35,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
36,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
37,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
38,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
39,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
40,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
41,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
42,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
43,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
44,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
45,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
46,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
47,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
48,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
49,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
50,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
51,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
52,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
53,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
54,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
55,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
56,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
57,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
58,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
59,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
60,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
61,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
62,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
63,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
64,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
65,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
66,2018,487,146,33,6,7,61,37,4,96,.300,.354,.435,.789
67,2019,238,55,13,2,3,19,14,0,47,.231,.293,.340,.633
68,2020,168,48,9,2,4,17,10,1,35,.286,.342,.435,.777
69,2021,460,122,31,4,11,54,28,4,113,.265,.319,.422,.741
70,2022,347,90,24,1,3,32,15,0,50,.259,.297,.360,.657
71,2023,189,50,13,2,1,11,9,0,47,.265,.303,.370,.673
72,2016,96,25,1,0,1,11,6,0,16,.260,.298,.302,.600
73,2017,13,4,1,0,1,5,1,1,3,.308,.357,.615,.972
