,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,146,44,8,1,2,11,12,0,26,.301,.356,.411,.767
1,2017,406,112,20,6,6,53,36,2,57,.276,.344,.399,.743
2,2018,318,88,23,2,10,35,29,2,53,.277,.342,.456,.798
3,2019,554,154,33,7,10,50,40,4,75,.278,.336,.417,.753
4,2020,209,48,7,0,7,23,17,0,35,.230,.297,.364,.661
5,2021,386,125,28,4,4,32,35,1,46,.324,.388,.448,.836
6,2021,191,51,8,1,1,11,13,1,23,.267,.327,.335,.662
7,2021,577,176,36,5,5,43,48,2,69,.305,.368,.411,.779
8,2022,541,129,22,4,3,42,46,1,73,.238,.301,.311,.612
9,2023,286,68,13,1,12,45,24,0,36,.238,.303,.416,.719
10,2016,146,44,8,1,2,11,12,0,26,.301,.356,.411,.767
11,2017,406,112,20,6,6,53,36,2,57,.276,.344,.399,.743
12,2018,318,88,23,2,10,35,29,2,53,.277,.342,.456,.798
13,2019,554,154,33,7,10,50,40,4,75,.278,.336,.417,.753
14,2020,209,48,7,0,7,23,17,0,35,.230,.297,.364,.661
15,2021,386,125,28,4,4,32,35,1,46,.324,.388,.448,.836
16,2021,191,51,8,1,1,11,13,1,23,.267,.327,.335,.662
17,2021,577,176,36,5,5,43,48,2,69,.305,.368,.411,.779
18,2022,541,129,22,4,3,42,46,1,73,.238,.301,.311,.612
19,2023,286,68,13,1,12,45,24,0,36,.238,.303,.416,.719
20,2016,146,44,8,1,2,11,12,0,26,.301,.356,.411,.767
21,2017,406,112,20,6,6,53,36,2,57,.276,.344,.399,.743
22,2018,318,88,23,2,10,35,29,2,53,.277,.342,.456,.798
23,2019,554,154,33,7,10,50,40,4,75,.278,.336,.417,.753
24,2020,209,48,7,0,7,23,17,0,35,.230,.297,.364,.661
25,2021,386,125,28,4,4,32,35,1,46,.324,.388,.448,.836
26,2021,191,51,8,1,1,11,13,1,23,.267,.327,.335,.662
27,2021,577,176,36,5,5,43,48,2,69,.305,.368,.411,.779
28,2022,541,129,22,4,3,42,46,1,73,.238,.301,.311,.612
29,2023,286,68,13,1,12,45,24,0,36,.238,.303,.416,.719
30,2016,146,44,8,1,2,11,12,0,26,.301,.356,.411,.767
31,2017,406,112,20,6,6,53,36,2,57,.276,.344,.399,.743
