,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
1,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
2,2019,343,101,22,2,12,44,26,1,49,.294,.342,.475,.817
3,2020,201,62,16,0,6,15,17,1,45,.308,.367,.478,.845
4,2021,544,157,32,2,13,63,51,6,96,.289,.351,.426,.777
5,2022,593,166,39,1,11,74,42,2,86,.280,.328,.405,.733
6,2023,354,97,27,4,7,39,35,1,55,.274,.348,.432,.780
7,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
8,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
9,2019,343,101,22,2,12,44,26,1,49,.294,.342,.475,.817
10,2020,201,62,16,0,6,15,17,1,45,.308,.367,.478,.845
11,2021,544,157,32,2,13,63,51,6,96,.289,.351,.426,.777
12,2022,593,166,39,1,11,74,42,2,86,.280,.328,.405,.733
13,2023,354,97,27,4,7,39,35,1,55,.274,.348,.432,.780
14,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
15,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
16,2019,343,101,22,2,12,44,26,1,49,.294,.342,.475,.817
17,2020,201,62,16,0,6,15,17,1,45,.308,.367,.478,.845
18,2021,544,157,32,2,13,63,51,6,96,.289,.351,.426,.777
19,2022,593,166,39,1,11,74,42,2,86,.280,.328,.405,.733
20,2023,354,97,27,4,7,39,35,1,55,.274,.348,.432,.780
21,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
22,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
23,2019,343,101,22,2,12,44,26,1,49,.294,.342,.475,.817
24,2020,201,62,16,0,6,15,17,1,45,.308,.367,.478,.845
25,2021,544,157,32,2,13,63,51,6,96,.289,.351,.426,.777
26,2022,593,166,39,1,11,74,42,2,86,.280,.328,.405,.733
27,2023,354,97,27,4,7,39,35,1,55,.274,.348,.432,.780
28,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
29,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
30,2019,343,101,22,2,12,44,26,1,49,.294,.342,.475,.817
31,2020,201,62,16,0,6,15,17,1,45,.308,.367,.478,.845
32,2021,544,157,32,2,13,63,51,6,96,.289,.351,.426,.777
33,2022,593,166,39,1,11,74,42,2,86,.280,.328,.405,.733
34,2023,354,97,27,4,7,39,35,1,55,.274,.348,.432,.780
35,2017,23,4,0,0,1,1,2,0,4,.174,.240,.304,.544
36,2018,77,20,6,0,1,4,8,0,14,.260,.329,.377,.706
