,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2012,33,11,2,1,3,10,2,1,12,.333,.351,.727,1.078
1,2013,251,62,11,0,14,30,33,1,91,.247,.348,.458,.806
2,2014,102,24,8,0,3,8,8,0,32,.235,.310,.402,.712
3,2015,268,63,12,0,12,39,21,0,69,.235,.300,.414,.714
4,2016,83,17,2,0,3,9,4,0,25,.205,.236,.337,.573
5,2020,87,24,6,0,5,18,13,0,23,.276,.370,.517,.887
6,2021,262,71,13,2,16,43,46,2,87,.271,.385,.519,.904
7,2022,268,58,9,0,11,38,40,0,85,.216,.328,.373,.701
8,2022,66,10,3,0,0,7,5,0,20,.152,.216,.197,.413
9,2022,334,68,12,0,11,45,45,0,105,.204,.307,.338,.645
10,2023,23,6,2,0,0,3,4,0,9,.261,.370,.348,.718
11,2023,26,5,1,0,0,0,4,0,7,.192,.300,.231,.531
12,2023,49,11,3,0,0,3,8,0,16,.224,.333,.286,.619
13,2012,33,11,2,1,3,10,2,1,12,.333,.351,.727,1.078
14,2013,251,62,11,0,14,30,33,1,91,.247,.348,.458,.806
15,2014,102,24,8,0,3,8,8,0,32,.235,.310,.402,.712
16,2015,268,63,12,0,12,39,21,0,69,.235,.300,.414,.714
17,2016,83,17,2,0,3,9,4,0,25,.205,.236,.337,.573
18,2020,87,24,6,0,5,18,13,0,23,.276,.370,.517,.887
19,2021,262,71,13,2,16,43,46,2,87,.271,.385,.519,.904
20,2022,268,58,9,0,11,38,40,0,85,.216,.328,.373,.701
21,2022,66,10,3,0,0,7,5,0,20,.152,.216,.197,.413
22,2022,334,68,12,0,11,45,45,0,105,.204,.307,.338,.645
23,2023,23,6,2,0,0,3,4,0,9,.261,.370,.348,.718
24,2023,26,5,1,0,0,0,4,0,7,.192,.300,.231,.531
25,2023,49,11,3,0,0,3,8,0,16,.224,.333,.286,.619
26,2012,33,11,2,1,3,10,2,1,12,.333,.351,.727,1.078
27,2013,251,62,11,0,14,30,33,1,91,.247,.348,.458,.806
28,2014,102,24,8,0,3,8,8,0,32,.235,.310,.402,.712
29,2015,268,63,12,0,12,39,21,0,69,.235,.300,.414,.714
30,2016,83,17,2,0,3,9,4,0,25,.205,.236,.337,.573
31,2020,87,24,6,0,5,18,13,0,23,.276,.370,.517,.887
32,2021,262,71,13,2,16,43,46,2,87,.271,.385,.519,.904
33,2022,268,58,9,0,11,38,40,0,85,.216,.328,.373,.701
34,2022,66,10,3,0,0,7,5,0,20,.152,.216,.197,.413
35,2022,334,68,12,0,11,45,45,0,105,.204,.307,.338,.645
36,2023,23,6,2,0,0,3,4,0,9,.261,.370,.348,.718
37,2023,26,5,1,0,0,0,4,0,7,.192,.300,.231,.531
38,2023,49,11,3,0,0,3,8,0,16,.224,.333,.286,.619
39,2012,33,11,2,1,3,10,2,1,12,.333,.351,.727,1.078
40,2013,251,62,11,0,14,30,33,1,91,.247,.348,.458,.806
41,2014,102,24,8,0,3,8,8,0,32,.235,.310,.402,.712
42,2015,268,63,12,0,12,39,21,0,69,.235,.300,.414,.714
43,2016,83,17,2,0,3,9,4,0,25,.205,.236,.337,.573
44,2020,87,24,6,0,5,18,13,0,23,.276,.370,.517,.887
45,2021,262,71,13,2,16,43,46,2,87,.271,.385,.519,.904
46,2022,268,58,9,0,11,38,40,0,85,.216,.328,.373,.701
47,2022,66,10,3,0,0,7,5,0,20,.152,.216,.197,.413
48,2022,334,68,12,0,11,45,45,0,105,.204,.307,.338,.645
49,2023,23,6,2,0,0,3,4,0,9,.261,.370,.348,.718
50,2023,26,5,1,0,0,0,4,0,7,.192,.300,.231,.531
51,2023,49,11,3,0,0,3,8,0,16,.224,.333,.286,.619
52,2012,33,11,2,1,3,10,2,1,12,.333,.351,.727,1.078
53,2013,251,62,11,0,14,30,33,1,91,.247,.348,.458,.806
54,2014,102,24,8,0,3,8,8,0,32,.235,.310,.402,.712
55,2015,268,63,12,0,12,39,21,0,69,.235,.300,.414,.714
56,2016,83,17,2,0,3,9,4,0,25,.205,.236,.337,.573
57,2020,87,24,6,0,5,18,13,0,23,.276,.370,.517,.887
58,2021,262,71,13,2,16,43,46,2,87,.271,.385,.519,.904
59,2022,268,58,9,0,11,38,40,0,85,.216,.328,.373,.701
