,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
1,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
2,2019,345,78,21,4,7,46,43,0,83,.226,.313,.371,.684
3,2020,204,52,7,2,2,24,23,0,39,.255,.336,.338,.674
4,2021,619,169,37,0,9,54,58,1,114,.273,.338,.376,.714
5,2022,518,126,24,3,6,42,68,0,80,.243,.339,.336,.675
6,2023,335,87,21,0,8,35,55,1,75,.260,.365,.394,.759
7,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
8,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
9,2019,345,78,21,4,7,46,43,0,83,.226,.313,.371,.684
10,2020,204,52,7,2,2,24,23,0,39,.255,.336,.338,.674
11,2021,619,169,37,0,9,54,58,1,114,.273,.338,.376,.714
12,2022,518,126,24,3,6,42,68,0,80,.243,.339,.336,.675
13,2023,335,87,21,0,8,35,55,1,75,.260,.365,.394,.759
14,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
15,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
16,2019,345,78,21,4,7,46,43,0,83,.226,.313,.371,.684
17,2020,204,52,7,2,2,24,23,0,39,.255,.336,.338,.674
18,2021,619,169,37,0,9,54,58,1,114,.273,.338,.376,.714
19,2022,518,126,24,3,6,42,68,0,80,.243,.339,.336,.675
20,2023,335,87,21,0,8,35,55,1,75,.260,.365,.394,.759
21,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
22,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
23,2019,345,78,21,4,7,46,43,0,83,.226,.313,.371,.684
24,2020,204,52,7,2,2,24,23,0,39,.255,.336,.338,.674
25,2021,619,169,37,0,9,54,58,1,114,.273,.338,.376,.714
26,2022,518,126,24,3,6,42,68,0,80,.243,.339,.336,.675
27,2023,335,87,21,0,8,35,55,1,75,.260,.365,.394,.759
28,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
29,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
30,2019,345,78,21,4,7,46,43,0,83,.226,.313,.371,.684
31,2020,204,52,7,2,2,24,23,0,39,.255,.336,.338,.674
32,2021,619,169,37,0,9,54,58,1,114,.273,.338,.376,.714
33,2022,518,126,24,3,6,42,68,0,80,.243,.339,.336,.675
34,2023,335,87,21,0,8,35,55,1,75,.260,.365,.394,.759
35,2017,70,15,4,1,0,6,16,0,22,.214,.356,.300,.656
36,2018,117,25,6,3,3,12,13,0,37,.214,.319,.393,.712
