,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
1,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
2,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
3,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
4,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
5,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
6,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
7,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
8,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
9,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
10,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
11,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
12,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
13,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
14,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
15,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
16,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
17,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
18,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
19,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
20,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
21,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
22,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
23,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
24,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
25,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
26,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
27,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
28,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
29,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
30,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
31,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
32,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
33,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
34,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
35,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
36,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
37,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
38,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
39,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
40,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
41,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
42,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
43,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
44,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
45,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
46,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
47,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
48,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
49,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
50,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
51,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
52,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
53,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
54,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
55,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
56,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
57,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
58,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
59,2023,105,24,5,0,2,6,12,0,39,.229,.308,.333,.641
60,2018,130,33,5,0,9,23,7,0,57,.254,.303,.500,.803
61,2019,141,37,6,0,5,16,10,0,53,.262,.311,.411,.722
62,2020,139,24,5,0,7,19,15,0,43,.173,.261,.360,.621
63,2021,482,138,26,2,34,80,38,0,168,.286,.352,.560,.912
64,2022,334,76,11,1,14,58,38,0,103,.228,.308,.392,.700
