,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
1,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
2,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
3,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
4,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
5,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
6,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
7,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
8,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
9,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
10,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
11,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
12,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
13,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
14,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
15,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
16,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
17,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
18,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
19,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
20,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
21,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
22,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
23,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
24,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
25,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
26,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
27,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
28,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
29,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
30,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
31,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
32,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
33,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
34,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
35,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
36,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
37,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
38,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
39,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
40,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
41,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
42,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
43,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
44,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
45,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
46,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
47,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
48,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
49,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
50,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
51,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
52,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
53,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
54,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
55,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
56,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
57,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
58,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
59,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
60,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
61,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
62,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
63,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
64,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
65,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
66,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
67,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
68,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
69,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
70,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
71,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
72,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
73,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
74,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
75,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
76,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
77,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
78,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
79,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
80,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
81,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
82,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
83,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
84,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
85,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
86,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
87,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
88,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
89,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
90,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
91,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
92,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
93,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
94,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
95,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
96,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
97,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
98,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
99,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
100,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
101,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
102,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
103,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
104,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
105,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
106,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
107,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
108,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
109,2021,413,98,20,0,21,57,52,1,138,.237,.340,.438,.778
110,2022,416,101,23,2,22,55,45,0,103,.243,.349,.466,.815
111,2023,299,73,22,0,11,40,34,0,79,.244,.339,.428,.767
112,2016,252,71,14,1,12,35,26,0,67,.282,.357,.488,.845
113,2017,377,104,21,0,21,74,45,2,98,.276,.356,.499,.855
114,2018,474,118,27,5,10,54,53,2,121,.249,.339,.390,.729
115,2019,360,98,18,2,24,64,38,2,102,.272,.355,.533,.888
116,2020,189,46,10,0,7,26,20,1,57,.243,.356,.407,.763
