,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2007,84,27,7,0,4,17,5,1,15,.321,.360,.548,.908
1,2008,526,156,32,3,24,84,59,9,102,.297,.368,.506,.874
2,2009,469,151,38,1,25,84,70,10,106,.322,.414,.567,.981
3,2010,547,177,36,2,37,113,91,8,125,.324,.424,.600,1.024
4,2011,599,185,40,3,29,103,110,15,129,.309,.416,.531,.947
5,2012,374,126,44,0,14,56,94,18,85,.337,.474,.567,1.041
6,2013,581,177,30,3,24,73,135,19,138,.305,.435,.491,.926
7,2014,220,56,16,0,6,23,47,2,49,.255,.390,.409,.799
8,2015,545,171,33,2,29,80,143,15,135,.314,.459,.541,1.000
9,2016,556,181,34,2,29,97,108,15,120,.326,.434,.550,.984
10,2017,559,179,34,1,36,100,134,20,83,.320,.454,.578,1.032
11,2018,503,143,28,2,12,67,108,6,101,.284,.417,.419,.836
12,2019,525,137,32,1,15,47,76,2,123,.261,.357,.411,.768
13,2020,186,42,8,0,11,22,37,1,43,.226,.354,.446,.800
14,2021,448,119,23,1,36,99,77,6,127,.266,.375,.563,.938
15,2022,322,66,18,1,11,41,44,0,97,.205,.319,.370,.689
16,2023,86,16,3,0,8,21,12,0,29,.186,.314,.500,.814
17,2007,84,27,7,0,4,17,5,1,15,.321,.360,.548,.908
18,2008,526,156,32,3,24,84,59,9,102,.297,.368,.506,.874
19,2009,469,151,38,1,25,84,70,10,106,.322,.414,.567,.981
20,2010,547,177,36,2,37,113,91,8,125,.324,.424,.600,1.024
21,2011,599,185,40,3,29,103,110,15,129,.309,.416,.531,.947
22,2012,374,126,44,0,14,56,94,18,85,.337,.474,.567,1.041
23,2013,581,177,30,3,24,73,135,19,138,.305,.435,.491,.926
24,2014,220,56,16,0,6,23,47,2,49,.255,.390,.409,.799
25,2015,545,171,33,2,29,80,143,15,135,.314,.459,.541,1.000
26,2016,556,181,34,2,29,97,108,15,120,.326,.434,.550,.984
27,2017,559,179,34,1,36,100,134,20,83,.320,.454,.578,1.032
28,2018,503,143,28,2,12,67,108,6,101,.284,.417,.419,.836
