,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
1,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
2,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
3,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
4,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
5,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
6,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
7,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
8,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
9,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
10,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
11,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
12,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
13,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
14,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
15,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
16,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
17,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
18,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
19,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
20,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
21,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
22,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
23,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
24,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
25,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
26,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
27,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
28,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
29,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
30,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
31,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
32,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
33,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
34,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
35,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
36,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
37,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
38,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
39,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
40,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
41,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
42,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
43,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
44,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
45,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
46,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
47,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
48,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
49,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
50,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
51,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
52,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
53,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
54,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
55,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
56,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
57,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
58,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
59,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
60,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
61,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
62,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
63,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
64,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
65,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
66,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
67,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
68,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
69,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
70,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
71,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
72,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
73,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
74,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
75,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
76,2023,51,13,1,1,0,2,4,0,13,.255,.309,.314,.623
77,2017,58,9,4,0,0,2,5,0,19,.155,.222,.224,.446
78,2018,66,11,4,0,1,5,4,0,23,.167,.214,.273,.487
79,2019,94,23,3,1,2,11,11,0,28,.245,.330,.362,.692
80,2020,88,15,3,0,3,10,12,0,22,.170,.288,.307,.595
81,2021,127,34,5,1,0,5,16,1,37,.268,.354,.323,.677
82,2022,147,32,5,0,1,8,10,0,33,.218,.272,.272,.544
