,Season,ab,h,2b,3b,hr,rbi,bb,ibb,so,avg,obp,slg,ops
0,2017,290,68,23,2,14,40,32,0,92,.234,.313,.472,.785
1,2018,547,152,42,6,24,68,58,0,146,.278,.356,.508,.864
2,2019,583,145,36,3,36,91,73,0,147,.249,.342,.506,.848
3,2020,142,33,9,2,10,25,8,0,54,.232,.276,.535,.811
4,2021,529,111,15,3,27,72,80,0,202,.210,.314,.403,.717
5,2022,538,123,27,1,27,76,68,1,170,.229,.324,.433,.757
6,2023,355,93,31,1,12,42,45,1,110,.262,.350,.456,.806
7,2017,290,68,23,2,14,40,32,0,92,.234,.313,.472,.785
8,2018,547,152,42,6,24,68,58,0,146,.278,.356,.508,.864
9,2019,583,145,36,3,36,91,73,0,147,.249,.342,.506,.848
10,2020,142,33,9,2,10,25,8,0,54,.232,.276,.535,.811
11,2021,529,111,15,3,27,72,80,0,202,.210,.314,.403,.717
12,2022,538,123,27,1,27,76,68,1,170,.229,.324,.433,.757
13,2023,355,93,31,1,12,42,45,1,110,.262,.350,.456,.806
14,2017,290,68,23,2,14,40,32,0,92,.234,.313,.472,.785
15,2018,547,152,42,6,24,68,58,0,146,.278,.356,.508,.864
16,2019,583,145,36,3,36,91,73,0,147,.249,.342,.506,.848
17,2020,142,33,9,2,10,25,8,0,54,.232,.276,.535,.811
18,2021,529,111,15,3,27,72,80,0,202,.210,.314,.403,.717
19,2022,538,123,27,1,27,76,68,1,170,.229,.324,.433,.757
20,2023,355,93,31,1,12,42,45,1,110,.262,.350,.456,.806
21,2017,290,68,23,2,14,40,32,0,92,.234,.313,.472,.785
22,2018,547,152,42,6,24,68,58,0,146,.278,.356,.508,.864
23,2019,583,145,36,3,36,91,73,0,147,.249,.342,.506,.848
24,2020,142,33,9,2,10,25,8,0,54,.232,.276,.535,.811
25,2021,529,111,15,3,27,72,80,0,202,.210,.314,.403,.717
26,2022,538,123,27,1,27,76,68,1,170,.229,.324,.433,.757
