Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,SD,NL,13,0,0,3.00,4,0,0,3.0,4,1,1,0,1,2,1.67
2021,WSH,NL,108,1,3,4.15,27,0,0,21.2,28,14,10,4,14,21,1.94
2021,2 Teams,,121,1,3,4.01,31,0,0,24.2,32,15,11,4,15,23,1.91
2022,WSH,NL,101,1,1,2.92,24,0,1,24.2,19,8,8,2,9,15,1.14
