Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,SF,NL,214,4,2,2.13,61,0,1,55.0,44,13,13,3,9,50,0.96
2017,SF,NL,168,4,1,5.06,41,0,4,37.1,45,21,21,5,14,35,1.58
2018,SF,NL,66,1,0,7.43,7,0,0,13.1,16,13,11,2,8,12,1.80
2019,TOR,AL,285,1,2,4.90,58,4,5,60.2,61,36,33,8,40,67,1.66
2021,MIN,AL,67,0,0,4.20,9,0,0,15.0,16,7,7,2,8,14,1.60
2022,DET,AL,13,0,1,4.50,2,0,0,2.0,4,5,1,1,1,2,2.50
2022,CIN,NL,79,2,2,4.08,15,0,0,17.2,19,8,8,2,7,15,1.47
2022,2 Teams,,92,2,3,4.12,17,0,0,19.2,23,13,9,3,8,17,1.58
