Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,CIN,NL,22,0,0,1.80,3,0,0,5.0,4,1,1,1,2,9,1.20
2013,CIN,NL,420,7,4,2.92,23,18,0,104.2,72,37,34,14,43,120,1.10
2014,CIN,NL,280,2,8,4.55,13,11,0,63.1,62,33,32,12,35,61,1.53
2015,CIN,NL,155,0,3,5.67,35,1,0,33.1,31,21,21,3,25,39,1.68
2016,CIN,NL,271,2,5,4.14,65,0,17,63.0,54,30,29,5,37,49,1.44
2017,CIN,NL,99,0,0,5.40,25,0,0,23.1,25,14,14,9,6,24,1.33
2017,LAD,NL,77,0,0,2.79,22,0,0,19.1,15,8,6,1,6,28,1.09
2017,2 Teams,,176,0,0,4.22,47,0,0,42.2,40,22,20,10,12,52,1.22
