Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,PIT,NL,301,5,4,4.20,14,14,0,70.2,73,34,33,7,20,53,1.32
2017,PIT,NL,680,8,11,4.35,31,31,0,157.1,159,81,76,17,72,142,1.47
2018,PIT,NL,373,5,5,4.55,16,16,0,85.0,89,47,43,14,33,81,1.44
2020,PIT,NL,197,2,3,4.27,11,9,0,46.1,35,26,22,8,28,44,1.36
2021,PIT,NL,349,5,7,4.82,28,14,0,80.1,73,50,43,13,42,75,1.43
2022,COL,NL,617,6,11,5.72,27,27,0,137.0,155,91,87,25,58,110,1.55
