Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2004,SEA,AL,133,2,3,3.52,25,0,0,30.2,29,12,12,4,14,36,1.40
2005,SEA,AL,27,0,0,6.75,6,0,0,6.2,7,5,5,1,1,9,1.20
2007,SF,NL,131,0,0,4.11,22,0,0,30.2,32,14,14,5,10,25,1.37
2010,BOS,AL,253,2,3,4.50,43,1,0,60.0,58,37,30,9,19,41,1.28
2011,BOS,AL,122,1,0,3.26,17,0,1,30.1,31,11,11,0,6,17,1.22
2012,BOS,AL,200,2,1,1.58,42,0,0,51.1,42,10,9,2,9,36,0.99
2013,NYM,NL,194,3,3,4.37,50,0,0,45.1,45,27,22,4,12,28,1.26
2014,CLE,AL,280,6,0,2.75,70,0,2,72.0,60,24,22,4,14,49,1.03
