Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,AZ,NL,349,7,5,3.56,17,15,0,83.1,72,40,33,14,27,71,1.19
2020,AZ,NL,204,2,4,5.44,15,7,0,46.1,51,30,28,11,14,39,1.40
2021,AZ,NL,193,2,6,6.26,30,2,0,41.2,50,34,29,11,20,38,1.68
2021,CLE,AL,53,0,0,7.84,10,0,0,10.1,15,9,9,1,7,5,2.13
2021,2 Teams,,246,2,6,6.58,40,2,0,52.0,65,43,38,12,27,43,1.77
2022,CLE,AL,2,0,0,0.00,1,0,0,0.1,1,0,0,0,0,1,3.00
2022,SF,NL,114,1,1,2.39,24,1,0,26.1,28,11,7,0,11,20,1.48
2022,2 Teams,,116,1,1,2.36,25,1,0,26.2,29,11,7,0,11,21,1.50
