Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,CIN,NL,384,5,8,4.45,16,16,0,87.0,91,49,43,9,37,73,1.47
2018,CIN,NL,644,8,11,5.31,39,25,0,145.2,155,92,86,23,53,105,1.43
2019,CIN,NL,77,1,0,7.71,12,0,2,16.1,22,14,14,4,8,16,1.84
2020,CIN,NL,4,1,0,0.00,2,0,0,1.1,0,0,0,0,0,0,0.00
2021,CIN,NL,91,0,0,5.23,14,0,0,20.2,20,14,12,4,9,12,1.40
2021,MIL,NL,7,0,1,27.00,1,0,0,1.0,4,4,3,1,0,0,4.00
2021,NYY,AL,20,0,1,5.40,4,0,0,3.1,7,2,2,0,2,5,2.70
