Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,LAA,AL,120,1,0,4.94,21,0,0,27.1,23,17,15,5,11,38,1.24
2022,LAA,AL,204,2,1,3.22,42,1,0,50.1,37,19,18,8,21,52,1.15
