Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,SEA,AL,30,0,0,2.70,4,4,0,6.2,2,2,2,0,9,5,1.65
2020,SEA,AL,198,4,1,4.34,10,10,0,45.2,31,23,22,10,31,38,1.36
2021,SEA,AL,218,1,3,3.75,11,11,0,50.1,37,21,21,6,29,49,1.31
