Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,LAD,NL,35,0,0,6.75,2,1,0,8.0,7,6,6,4,5,13,1.50
2021,WSH,NL,272,2,2,5.31,12,12,0,62.2,56,38,37,15,28,63,1.34
2021,2 Teams,,307,2,2,5.48,14,13,0,70.2,63,44,43,19,33,76,1.36
2022,WSH,NL,649,7,10,5.02,28,28,0,148.2,136,84,83,38,66,154,1.36
