Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,STL,NL,339,3,4,3.59,73,0,6,77.2,59,33,31,2,45,70,1.34
2019,STL,NL,110,2,2,3.14,29,0,14,28.2,16,10,10,2,11,31,0.94
2021,STL,NL,44,0,0,5.40,10,0,0,10.0,5,6,6,0,10,10,1.50
2022,STL,NL,263,3,6,4.84,35,8,0,61.1,46,33,33,5,35,63,1.32
