Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,MIA,NL,88,0,2,8.50,4,4,0,18.0,27,17,17,4,13,15,2.22
2014,MIA,NL,35,0,1,9.00,2,1,0,7.0,12,7,7,0,3,6,2.14
2016,KC,AL,221,1,2,2.60,36,1,0,55.1,38,19,16,5,23,44,1.10
2017,KC,AL,8,0,0,3.86,1,0,0,2.1,3,1,1,0,0,0,1.29
2018,KC,AL,336,3,5,4.04,48,0,1,75.2,87,37,34,5,35,47,1.61
