Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,CWS,AL,142,2,0,3.97,7,7,0,34.0,25,17,15,4,13,35,1.12
2021,TEX,AL,511,5,10,4.51,27,25,0,117.2,126,61,59,13,43,114,1.44
2022,TEX,AL,671,4,8,4.46,29,29,0,153.1,158,80,76,20,62,137,1.43
