Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,SEA,AL,178,2,2,3.98,63,0,2,40.2,37,20,18,3,24,38,1.50
2013,SEA,AL,165,1,3,4.86,35,0,0,37.0,42,22,20,2,16,27,1.57
2014,SEA,AL,38,0,0,5.00,12,0,0,9.0,6,5,5,3,5,7,1.22
2015,SEA,AL,8,0,0,0.00,1,0,0,2.1,0,0,0,0,2,2,0.86
2021,NYY,AL,301,4,2,2.74,57,1,1,72.1,67,30,22,6,15,78,1.13
2022,NYY,AL,251,4,4,2.67,50,0,2,57.1,63,19,17,4,17,60,1.40
