Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,STL,NL,153,2,0,2.95,24,0,0,36.2,34,13,12,5,12,32,1.25
2020,STL,NL,52,1,1,5.25,12,0,1,12.0,8,8,7,3,8,10,1.33
2021,STL,NL,206,6,4,4.56,51,0,1,47.1,40,24,24,4,27,47,1.42
2022,STL,NL,239,9,1,1.25,54,0,19,64.2,28,11,9,6,20,94,0.74
