Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,ATL,NL,155,2,4,4.17,9,8,0,36.2,26,17,17,2,20,37,1.25
2022,ATL,NL,59,1,1,8.03,3,3,0,12.1,13,11,11,2,8,12,1.70
