Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,BAL,AL,62,0,0,8.03,8,0,0,12.1,26,11,11,2,4,8,2.43
2019,AZ,NL,123,1,0,3.56,28,0,0,30.1,23,12,12,3,8,33,1.02
2020,AZ,NL,109,2,2,2.42,26,0,5,26.0,22,7,7,1,9,23,1.19
