Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,AZ,NL,369,5,5,5.31,23,15,1,84.2,86,55,50,23,30,68,1.37
2020,AZ,NL,183,3,0,4.36,12,5,0,43.1,35,23,21,8,21,40,1.29
2021,AZ,NL,194,1,3,4.98,43,0,0,43.1,52,28,24,4,14,39,1.52
2022,KC,AL,203,3,1,4.04,47,0,3,49.0,50,25,22,6,8,48,1.18
