Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,CLE,AL,379,5,7,5.34,18,18,0,89.1,90,54,53,20,22,81,1.25
2022,CLE,AL,256,5,3,3.38,50,1,0,66.2,46,29,25,10,13,72,0.89
