Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,CHC,NL,86,1,0,4.58,22,0,0,17.2,21,9,9,5,12,17,1.87
2013,TB,AL,4,0,0,0.00,1,0,0,0.2,1,0,0,0,1,0,3.00
2014,TB,AL,100,0,0,2.63,30,0,1,24.0,19,7,7,1,7,28,1.08
2015,TB,AL,15,0,0,13.50,5,0,0,2.2,6,4,4,1,1,2,2.63
2017,TOR,AL,70,1,1,7.47,19,0,0,15.2,17,14,13,4,6,17,1.47
