Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,ATL,NL,29,0,0,8.53,4,0,0,6.1,6,6,6,3,4,3,1.58
2018,BAL,AL,30,0,1,18.56,5,1,0,5.1,7,13,11,2,6,5,2.44
2018,2 Teams,,59,0,1,13.11,9,1,0,11.2,13,19,17,5,10,8,1.97
2019,BAL,AL,140,0,1,6.43,25,0,0,28.0,32,20,20,2,20,40,1.86
2020,BAL,AL,69,1,1,5.02,14,0,0,14.1,14,8,8,1,10,20,1.67
2021,TB,AL,12,0,0,3.00,1,0,1,3.0,3,1,1,1,0,2,1.00
2021,LAD,NL,46,1,1,3.48,7,0,0,10.1,8,5,4,0,5,9,1.26
2021,2 Teams,,58,1,1,3.38,8,0,1,13.1,11,6,5,1,5,11,1.20
2022,LAD,NL,233,7,3,1.14,64,0,2,63.0,33,11,8,2,15,77,0.76
