Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,SEA,AL,245,1,5,5.74,27,8,2,58.0,56,41,37,17,12,52,1.17
2020,SEA,AL,37,0,2,12.91,9,0,0,7.2,11,12,11,3,2,9,1.70
2021,SEA,AL,144,0,3,3.31,33,2,1,35.1,28,18,13,5,10,35,1.08
2022,SEA,AL,206,3,2,1.68,57,1,3,53.2,39,11,10,3,10,70,0.91
