Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,OAK,AL,594,7,9,3.86,25,24,0,144.2,135,65,62,20,37,124,1.19
2017,OAK,AL,692,12,10,4.37,29,29,0,158.2,167,88,77,18,55,140,1.40
2018,OAK,AL,654,12,9,3.59,27,27,0,160.2,141,67,64,21,32,108,1.08
2019,OAK,AL,109,4,0,1.21,5,5,0,29.2,16,4,4,3,7,30,0.78
2020,OAK,AL,222,4,3,4.50,11,11,0,54.0,57,32,27,7,8,45,1.20
2021,OAK,AL,754,11,10,3.91,32,32,0,179.1,179,79,78,25,41,194,1.23
2022,SD,NL,671,8,9,4.96,30,28,0,158.0,155,95,87,29,50,156,1.30
