Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,MIL,NL,67,0,0,3.95,13,0,0,13.2,18,9,6,2,6,14,1.76
2020,MIL,NL,100,4,1,0.33,22,0,0,27.0,8,4,1,1,9,53,0.63
2021,MIL,NL,226,8,2,2.50,58,0,3,54.0,36,17,15,5,28,87,1.19
2022,MIL,NL,240,6,4,1.93,65,0,15,60.2,31,17,13,2,30,96,1.01
