Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,DET,AL,385,4,7,5.80,18,18,0,85.1,96,59,55,10,33,57,1.51
2022,DET,AL,263,2,3,3.43,12,12,0,63.0,55,27,24,6,19,48,1.17
