Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,TOR,AL,79,1,0,6.88,19,0,0,17.0,24,15,13,3,4,27,1.65
2018,TOR,AL,151,2,0,3.28,37,0,0,35.2,33,13,13,3,14,40,1.32
2019,TOR,AL,227,1,3,4.91,68,0,0,51.1,45,29,28,8,27,55,1.40
2021,TOR,AL,210,5,2,3.40,61,0,1,53.0,40,21,20,5,12,57,0.98
2022,TOR,AL,193,8,1,3.14,63,0,2,48.2,42,19,17,7,12,44,1.11
