Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,WSH,NL,101,0,1,6.75,6,4,0,21.1,26,18,16,7,12,11,1.78
2017,CWS,AL,179,3,3,2.38,7,7,0,45.1,31,14,12,8,12,34,0.95
2018,CWS,AL,775,10,13,6.13,32,32,0,173.1,166,123,118,27,90,125,1.48
2019,CWS,AL,705,14,9,3.41,29,29,0,176.2,131,69,67,24,57,228,1.06
2020,CWS,AL,288,4,3,3.48,12,12,0,72.1,47,31,28,8,28,97,1.04
2021,CWS,AL,720,11,9,3.53,31,31,0,178.2,145,74,70,27,52,201,1.10
2022,CWS,AL,698,11,9,4.90,30,30,0,161.2,171,92,88,24,61,177,1.44
