Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,KC,AL,6,1,0,0.00,1,0,0,1.2,0,0,0,0,0,1,0.00
2022,KC,AL,24,0,0,12.46,5,0,0,4.1,6,7,6,0,4,2,2.31
2022,TOR,AL,8,0,0,0.00,1,0,0,2.0,1,0,0,0,1,2,1.00
