Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,STL,NL,85,1,0,5.57,12,1,0,21.0,20,13,13,7,5,16,1.19
2021,STL,NL,293,3,4,3.99,26,8,0,67.2,66,32,30,7,25,50,1.34
2022,STL,NL,188,4,0,2.23,27,1,0,48.1,43,13,12,1,11,24,1.12
