Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,TB,AL,628,16,6,3.91,38,6,0,147.1,140,70,64,18,50,128,1.29
2019,TB,AL,563,11,6,4.13,28,14,0,141.2,121,69,65,15,20,117,1.00
2020,TB,AL,234,1,4,3.56,11,9,0,55.2,54,22,22,5,12,44,1.19
2021,TB,AL,653,9,7,5.11,30,21,0,155.0,163,96,88,25,27,117,1.23
2022,TB,AL,355,3,8,4.50,20,9,0,80.0,88,44,40,12,22,61,1.38
