Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,TEX,AL,610,5,12,4.55,29,24,0,140.1,150,79,71,18,55,77,1.46
2015,TEX,AL,558,7,7,3.96,24,21,0,125.0,135,66,55,16,46,77,1.45
2016,TEX,AL,179,2,3,5.59,12,5,0,38.2,45,24,24,8,19,16,1.66
2017,TEX,AL,478,3,8,5.66,23,18,0,111.1,124,74,70,26,28,67,1.37
2022,SD,NL,448,4,4,3.47,47,10,8,106.1,96,44,41,15,41,95,1.29
