Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,KC,AL,583,9,6,3.08,41,20,0,140.1,133,50,48,7,50,96,1.30
2019,KC,AL,709,7,14,4.19,28,28,0,165.1,154,80,77,15,70,122,1.35
2020,KC,AL,215,5,3,2.47,9,9,0,54.2,39,16,15,2,17,35,1.02
2021,KC,AL,613,8,12,5.39,26,26,0,133.2,158,89,80,18,64,120,1.66
2022,KC,AL,617,6,14,5.09,35,22,1,139.2,153,86,79,17,57,102,1.50
