Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,MIA,NL,130,1,2,6.11,7,7,0,28.0,32,20,19,5,13,39,1.61
2021,MIA,NL,550,7,8,2.64,25,25,0,133.0,107,46,39,6,46,157,1.15
2022,MIA,NL,477,4,11,5.47,23,23,0,107.0,116,69,65,15,45,106,1.50
