Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,PHI,NL,25,0,0,10.80,7,0,0,5.0,9,6,6,1,2,2,2.20
2017,DET,AL,160,0,1,3.82,55,0,0,37.2,37,16,16,5,15,33,1.38
2018,DET,AL,173,1,5,4.93,56,0,0,38.1,44,23,21,5,16,37,1.57
