Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,HOU,AL,256,4,4,4.06,11,10,0,62.0,59,28,28,9,16,55,1.21
2017,HOU,AL,462,7,8,4.77,38,15,2,109.1,117,59,58,18,28,98,1.33
2018,PIT,NL,486,6,9,4.06,19,19,0,115.1,113,56,52,12,23,100,1.18
2019,PIT,NL,718,11,12,4.44,32,31,0,170.1,168,98,84,21,39,157,1.22
2020,PIT,NL,166,1,5,3.86,8,8,0,39.2,33,17,17,5,16,55,1.24
2021,SD,NL,748,11,9,3.18,32,31,0,181.1,142,68,64,22,54,203,1.08
2022,SD,NL,740,10,7,2.93,30,30,0,181.0,154,67,59,22,42,184,1.08
