Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,CLE,AL,141,1,1,2.94,34,0,0,33.2,21,15,11,2,17,48,1.13
2022,CLE,AL,180,5,2,2.25,46,0,0,44.0,27,13,11,2,24,41,1.16
