Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2004,SF,NL,61,1,0,6.75,11,0,0,10.2,20,8,8,1,10,5,2.81
2006,CHC,NL,225,3,0,4.08,45,0,0,53.0,41,25,24,9,28,49,1.30
2007,CWS,AL,151,2,1,6.40,25,0,0,32.1,39,24,23,4,17,36,1.73
2008,BOS,AL,228,4,2,5.55,47,0,0,48.2,49,32,30,4,35,49,1.73
2009,SEA,AL,296,3,6,2.52,73,0,38,71.1,49,23,20,4,34,80,1.16
2010,SEA,AL,202,0,6,3.44,53,0,31,49.2,33,19,19,5,25,49,1.17
2012,NYY,AL,5,0,0,9.00,1,0,0,1.0,1,1,1,1,1,1,2.00
2013,NYM,NL,178,2,2,4.31,43,0,0,39.2,39,20,19,7,19,36,1.46
