Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,SEA,AL,196,3,6,4.56,44,0,0,47.1,34,25,24,6,24,47,1.23
2020,SEA,AL,33,0,0,3.68,5,0,0,7.1,7,3,3,2,5,7,1.64
