Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,TOR,AL,55,0,0,4.15,8,3,0,13.0,11,6,6,0,6,15,1.31
2021,TOR,AL,55,0,1,4.85,13,1,2,13.0,13,7,7,4,4,12,1.31
2022,TOR,AL,119,0,3,6.75,26,1,0,26.2,31,20,20,4,7,23,1.43
