Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,MIA,NL,681,12,6,2.19,28,28,0,172.2,111,47,42,10,58,187,0.98
2014,MIA,NL,205,4,2,2.44,8,8,0,51.2,36,19,14,4,13,70,0.95
2015,MIA,NL,265,6,1,2.92,11,11,0,64.2,61,21,21,4,14,79,1.16
